candidate_instance_id,trial_id,candidate_rank,campaign_id,search_phase,variables_json,stage,task,outer_fold_index,inner_fold_index,seed,raw_expression,canonical_expression,parameter_template_expression,parameter_initial_values_json,structure_signature,reference_scale_signature,algebraic_family_id,structure_family_id,reference_scale_family_id,prediction_family_id,normalized_complexity,raw_ast_complexity,raw_ast_depth,free_constant_count,variable_support_json,structural_status,numeric_physics_status,domain_certification_status,freeze_eligible,eligibility_scope,rejection_reasons_json,loss,score,machine_protocol_sha256,execution_supplement_sha256,shape_expansion_decision_sha256
CAND_a20a4bcf1195289737c3,shape_xi_only__outer06__inner00__seed2026082301,2,shape_xi_only,INITIAL,"[""xi""]",INNER_SEARCH,shape,6,0,2026082301,1.7322607 / (xi + 1.965937),0.881137442349373/(0.508663298976519*xi + 1.0),p0/(p1 + xi),"[{""initial_value"":1.7322607,""name"":""p0"",""role"":""value""},{""initial_value"":1.965937,""name"":""p1"",""role"":""value""}]",1/(p1 + xi),1.0/(0.508663298976519*xi + 1.0),ALG_04057f22836ad369,STRUCT_cf3b68fc1c11eb5f,REF_cd0483448f64b5d4,PRED_3c1cbc931fa513d1,6,6,2,2,"[""xi""]",PASS,FAIL,DOMAIN_CONSTRAINT_VIOLATION,False,INELIGIBLE_FOR_SELECTION,"[""THETA_ZERO_IDENTITY_VIOLATION"",""THETA_ZERO_NOT_NORMALIZED""]",0.0020181886,1.0951255711658388,453c6a9dbc6ba19d096c9ae6dfb6836b82df3f4ef8501b17a41e60f12dc21a8b,c3fe3963d6eaedd1cc3fbb65c73a0bcf57cb260fd2f6fa9c40d3371f40640a55,
CAND_a50020b67d059985cfd7,shape_xi_only__outer06__inner00__seed2026082301,3,shape_xi_only,INITIAL,"[""xi""]",INNER_SEARCH,shape,6,0,2026082301,0.63747096 / sqrt(xi + 0.52807426),0.63747096/sqrt(1.0*xi + 0.52807426),p0/sqrt(p1 + xi),"[{""initial_value"":0.63747096,""name"":""p0"",""role"":""value""},{""initial_value"":0.52807426,""name"":""p1"",""role"":""value""}]",1/sqrt(p1 + xi),1.0/sqrt(1.0*xi + 0.52807426),ALG_8b6ed77377db277e,STRUCT_09fe23f2a6304d96,REF_f1fa66181d89ca60,PRED_8b6ed77377db277e,8,8,3,2,"[""xi""]",PASS,FAIL,DOMAIN_CONSTRAINT_VIOLATION,False,INELIGIBLE_FOR_SELECTION,"[""THETA_ZERO_IDENTITY_VIOLATION"",""THETA_ZERO_NOT_NORMALIZED""]",0.0011001411,0.3033809660646114,453c6a9dbc6ba19d096c9ae6dfb6836b82df3f4ef8501b17a41e60f12dc21a8b,c3fe3963d6eaedd1cc3fbb65c73a0bcf57cb260fd2f6fa9c40d3371f40640a55,
CAND_cabca8c7bb0f15827c0e,shape_xi_only__outer06__inner00__seed2026082301,4,shape_xi_only,INITIAL,"[""xi""]",INNER_SEARCH,shape,6,0,2026082301,0.6883149 / (sqrt(xi + 0.26355237) + 0.19436668),0.6883149/(1.0*sqrt(xi + 0.26355237) + 0.19436668),p0/(p1 + sqrt(p2 + xi)),"[{""initial_value"":0.6883149,""name"":""p0"",""role"":""value""},{""initial_value"":0.19436668,""name"":""p1"",""role"":""value""},{""initial_value"":0.26355237,""name"":""p2"",""role"":""value""}]",1/(p1 + sqrt(p2 + xi)),1.0/(1.0*sqrt(xi + 0.26355237) + 0.19436668),ALG_26d0ddd8468c96e6,STRUCT_f2b6b59ac0e4ef56,REF_5b20def5b4a879a7,PRED_dbd7d483edb0e643,10,10,4,3,"[""xi""]",PASS,FAIL,DOMAIN_CONSTRAINT_VIOLATION,False,INELIGIBLE_FOR_SELECTION,"[""THETA_ZERO_IDENTITY_VIOLATION"",""THETA_ZERO_NOT_NORMALIZED""]",0.0009716914,0.06207772947475786,453c6a9dbc6ba19d096c9ae6dfb6836b82df3f4ef8501b17a41e60f12dc21a8b,c3fe3963d6eaedd1cc3fbb65c73a0bcf57cb260fd2f6fa9c40d3371f40640a55,
CAND_924c349f75e8b6ee1408,shape_xi_only__outer06__inner00__seed2026082302,0,shape_xi_only,INITIAL,"[""xi""]",INNER_SEARCH,shape,6,0,2026082302,0.34489778,0.344897780000000,p0,"[{""initial_value"":0.34489778,""name"":""p0"",""role"":""value""}]",p0,0.344897780000000,ALG_45d2a5bd68b34a19,STRUCT_76746b68bdca4de7,REF_45d2a5bd68b34a19,PRED_aa0b82cebcf4e2c7,1,1,0,1,[],FAIL,NOT_RUN,NOT_RUN_STRUCTURAL_REJECT,False,INELIGIBLE_FOR_SELECTION,"[""NO_ALLOWED_VARIABLE_SUPPORT""]",0.006033501,0.0,453c6a9dbc6ba19d096c9ae6dfb6836b82df3f4ef8501b17a41e60f12dc21a8b,c3fe3963d6eaedd1cc3fbb65c73a0bcf57cb260fd2f6fa9c40d3371f40640a55,
CAND_090779e94e91f3fa84c3,shape_xi_only__outer06__inner00__seed2026082302,1,shape_xi_only,INITIAL,"[""xi""]",INNER_SEARCH,shape,6,0,2026082302,(xi * -0.05223228) + 0.5232559,-0.05223228*xi + 0.5232559,p0 + p1*xi,"[{""initial_value"":0.5232559,""name"":""p0"",""role"":""value""},{""initial_value"":-0.05223228,""name"":""p1"",""role"":""value""}]",p0 + p1*xi,-0.0998216742515469*xi + 1.0,ALG_8c9e35e2179d5d6d,STRUCT_0a8b1fed83ed49b0,REF_49afbc6a4fa59ea7,PRED_bf994ce98f6794e2,5,5,2,2,"[""xi""]",PASS,FAIL,DOMAIN_CONSTRAINT_VIOLATION,False,INELIGIBLE_FOR_SELECTION,"[""THETA_ZERO_IDENTITY_VIOLATION"",""THETA_ZERO_NOT_NORMALIZED""]",0.0023713412,0.2334679342544565,453c6a9dbc6ba19d096c9ae6dfb6836b82df3f4ef8501b17a41e60f12dc21a8b,c3fe3963d6eaedd1cc3fbb65c73a0bcf57cb260fd2f6fa9c40d3371f40640a55,
CAND_978ebabb9770493d2ab7,shape_xi_only__outer06__inner00__seed2026082302,2,shape_xi_only,INITIAL,"[""xi""]",INNER_SEARCH,shape,6,0,2026082302,(sqrt(xi) * -0.1855097) + 0.6812921,-0.1855097*sqrt(xi) + 0.6812921,p0 + p1*sqrt(xi),"[{""initial_value"":0.6812921,""name"":""p0"",""role"":""value""},{""initial_value"":-0.1855097,""name"":""p1"",""role"":""value""}]",p0 + p1*sqrt(xi),-0.272290989430231*sqrt(xi) + 1.0,ALG_d71e0811ee320e68,STRUCT_339cd6ab2a9fbf29,REF_b8cba86e0c10c876,PRED_ebb9d6396b77f238,7,7,3,2,"[""xi""]",PASS,FAIL,DOMAIN_CONSTRAINT_VIOLATION,False,INELIGIBLE_FOR_SELECTION,"[""THETA_INCREASES_WITH_XI"",""THETA_INCREASES_WITH_XI_ON_CONTINUOUS_DOMAIN"",""THETA_ZERO_IDENTITY_VIOLATION"",""THETA_ZERO_NOT_NORMALIZED""]",0.0016814419,0.17190200156831112,453c6a9dbc6ba19d096c9ae6dfb6836b82df3f4ef8501b17a41e60f12dc21a8b,c3fe3963d6eaedd1cc3fbb65c73a0bcf57cb260fd2f6fa9c40d3371f40640a55,
CAND_93607e454f9d813581b6,shape_xi_only__outer06__inner00__seed2026082302,3,shape_xi_only,INITIAL,"[""xi""]",INNER_SEARCH,shape,6,0,2026082302,0.20789777 - (-0.47286105 / (xi + 0.54580474)),(0.20789777*xi + 0.58633263830143)/(1.0*xi + 0.54580474),(-p0 + p1*p2 + p1*xi)/(p2 + xi),"[{""initial_value"":-0.47286105,""name"":""p0"",""role"":""value""},{""initial_value"":0.20789777,""name"":""p1"",""role"":""value""},{""initial_value"":0.54580474,""name"":""p2"",""role"":""value""}]",(-p0 + p1*p2 + p1*xi)/(p2 + xi),(0.20789777*xi + 0.58633263830143)/(1.0*xi + 0.54580474),ALG_132c777a1f303e43,STRUCT_4a1e56fbfeccd920,REF_132c777a1f303e43,PRED_5c67b2d72996b335,16,8,3,3,"[""xi""]",PASS,FAIL,DOMAIN_CONSTRAINT_VIOLATION,False,INELIGIBLE_FOR_SELECTION,"[""THETA_ABOVE_ONE"",""THETA_ABOVE_ONE_ON_CONTINUOUS_DOMAIN"",""THETA_ZERO_IDENTITY_VIOLATION"",""THETA_ZERO_NOT_NORMALIZED""]",0.00085621496,0.6748855119891272,453c6a9dbc6ba19d096c9ae6dfb6836b82df3f4ef8501b17a41e60f12dc21a8b,c3fe3963d6eaedd1cc3fbb65c73a0bcf57cb260fd2f6fa9c40d3371f40640a55,
CAND_fa2980ad6b92d96e084d,shape_xi_only__outer06__inner00__seed2026082303,0,shape_xi_only,INITIAL,"[""xi""]",INNER_SEARCH,shape,6,0,2026082303,0.3448994,0.344899400000000,p0,"[{""initial_value"":0.3448994,""name"":""p0"",""role"":""value""}]",p0,0.344899400000000,ALG_de2a75b1e62b1b88,STRUCT_76746b68bdca4de7,REF_de2a75b1e62b1b88,PRED_aa0b82cebcf4e2c7,1,1,0,1,[],FAIL,NOT_RUN,NOT_RUN_STRUCTURAL_REJECT,False,INELIGIBLE_FOR_SELECTION,"[""NO_ALLOWED_VARIABLE_SUPPORT""]",0.0060335007,0.0,453c6a9dbc6ba19d096c9ae6dfb6836b82df3f4ef8501b17a41e60f12dc21a8b,c3fe3963d6eaedd1cc3fbb65c73a0bcf57cb260fd2f6fa9c40d3371f40640a55,
CAND_72cff1a6b2e59a266d3a,shape_xi_only__outer06__inner00__seed2026082303,1,shape_xi_only,INITIAL,"[""xi""]",INNER_SEARCH,shape,6,0,2026082303,1.6082373 / (xi - -1.6078984),1.0002107720239/(0.621929843328409*xi + 1.0),-p0/(p1 - xi),"[{""initial_value"":1.6082373,""name"":""p0"",""role"":""value""},{""initial_value"":-1.6078984,""name"":""p1"",""role"":""value""}]",1/(p1 - xi),1.0/(0.621929843328409*xi + 1.0),ALG_e3ec6eb730155281,STRUCT_0d01561a399fde50,REF_ef9b1a08f235d528,PRED_fbe2cb4c2a725095,10,6,2,2,"[""xi""]",PASS,FAIL,DOMAIN_CONSTRAINT_VIOLATION,False,INELIGIBLE_FOR_SELECTION,"[""THETA_ABOVE_ONE"",""THETA_ABOVE_ONE_ON_CONTINUOUS_DOMAIN"",""THETA_ZERO_IDENTITY_VIOLATION"",""THETA_ZERO_NOT_NORMALIZED""]",0.002626527,0.16633298967025453,453c6a9dbc6ba19d096c9ae6dfb6836b82df3f4ef8501b17a41e60f12dc21a8b,c3fe3963d6eaedd1cc3fbb65c73a0bcf57cb260fd2f6fa9c40d3371f40640a55,
CAND_364d081f0c1f0cc4da97,shape_xi_only__outer06__inner00__seed2026082303,2,shape_xi_only,INITIAL,"[""xi""]",INNER_SEARCH,shape,6,0,2026082303,0.84185153 / (sqrt(xi) + 0.84185153),0.84185153/(1.0*sqrt(xi) + 0.84185153),p0/(p1 + sqrt(xi)),"[{""initial_value"":0.84185153,""name"":""p0"",""role"":""value""},{""initial_value"":0.84185153,""name"":""p1"",""role"":""value""}]",1/(p1 + sqrt(xi)),1.0/(1.0*sqrt(xi) + 0.84185153),ALG_2c5575a12a306aa1,STRUCT_36f95fba5911777f,REF_adbcc3c7adc35836,PRED_2c5575a12a306aa1,8,8,3,2,"[""xi""]",PASS,FAIL,DOMAIN_CONSTRAINT_VIOLATION,False,INELIGIBLE_FOR_SELECTION,"[""THETA_INCREASES_WITH_XI"",""THETA_INCREASES_WITH_XI_ON_CONTINUOUS_DOMAIN""]",0.0015099053,0.2768077537853854,453c6a9dbc6ba19d096c9ae6dfb6836b82df3f4ef8501b17a41e60f12dc21a8b,c3fe3963d6eaedd1cc3fbb65c73a0bcf57cb260fd2f6fa9c40d3371f40640a55,
CAND_4bbec96367abc1386804,shape_xi_only__outer06__inner00__seed2026082303,3,shape_xi_only,INITIAL,"[""xi""]",INNER_SEARCH,shape,6,0,2026082303,0.712063 / log(xi + (xi - -1.9574776)),0.712063/log(2*xi + 1.9574776),p0/log(-p1 + 2*xi),"[{""initial_value"":0.712063,""name"":""p0"",""role"":""value""},{""initial_value"":-1.9574776,""name"":""p1"",""role"":""value""}]",1/log(-p1 + 2*xi),1/log(2*xi + 1.9574776),ALG_4226ecf1d5c5ee19,STRUCT_857edb64d575cc05,REF_746cab6c4c5d1f6e,PRED_15690ae62500c159,13,11,4,2,"[""xi""]",PASS,FAIL,DOMAIN_CONSTRAINT_VIOLATION,False,INELIGIBLE_FOR_SELECTION,"[""THETA_ABOVE_ONE"",""THETA_ABOVE_ONE_ON_CONTINUOUS_DOMAIN"",""THETA_ZERO_IDENTITY_VIOLATION"",""THETA_ZERO_NOT_NORMALIZED""]",0.00086799404,0.18453912144439,453c6a9dbc6ba19d096c9ae6dfb6836b82df3f4ef8501b17a41e60f12dc21a8b,c3fe3963d6eaedd1cc3fbb65c73a0bcf57cb260fd2f6fa9c40d3371f40640a55,
CAND_0a5a2af6057ef3a73b95,shape_xi_only__outer06__inner00__seed2026082304,0,shape_xi_only,INITIAL,"[""xi""]",INNER_SEARCH,shape,6,0,2026082304,0.34489965,0.344899650000000,p0,"[{""initial_value"":0.34489965,""name"":""p0"",""role"":""value""}]",p0,0.344899650000000,ALG_7af21e35e5b0503c,STRUCT_76746b68bdca4de7,REF_7af21e35e5b0503c,PRED_aa0b82cebcf4e2c7,1,1,0,1,[],FAIL,NOT_RUN,NOT_RUN_STRUCTURAL_REJECT,False,INELIGIBLE_FOR_SELECTION,"[""NO_ALLOWED_VARIABLE_SUPPORT""]",0.006033501,0.0,453c6a9dbc6ba19d096c9ae6dfb6836b82df3f4ef8501b17a41e60f12dc21a8b,c3fe3963d6eaedd1cc3fbb65c73a0bcf57cb260fd2f6fa9c40d3371f40640a55,
CAND_be830f0159670e73f387,shape_xi_only__outer06__inner00__seed2026082304,1,shape_xi_only,INITIAL,"[""xi""]",INNER_SEARCH,shape,6,0,2026082304,(xi * -0.052233912) + 0.523262,-0.052233912*xi + 0.523262,p0 + p1*xi,"[{""initial_value"":0.523262,""name"":""p0"",""role"":""value""},{""initial_value"":-0.052233912,""name"":""p1"",""role"":""value""}]",p0 + p1*xi,-0.0998236294628695*xi + 1.0,ALG_a4ea116d8eefac56,STRUCT_0a8b1fed83ed49b0,REF_206e1108555b9243,PRED_bf994ce98f6794e2,5,5,2,2,"[""xi""]",PASS,FAIL,DOMAIN_CONSTRAINT_VIOLATION,False,INELIGIBLE_FOR_SELECTION,"[""THETA_ZERO_IDENTITY_VIOLATION"",""THETA_ZERO_NOT_NORMALIZED""]",0.0023713417,0.23346788154167658,453c6a9dbc6ba19d096c9ae6dfb6836b82df3f4ef8501b17a41e60f12dc21a8b,c3fe3963d6eaedd1cc3fbb65c73a0bcf57cb260fd2f6fa9c40d3371f40640a55,
CAND_3f5212178506d859d112,shape_xi_only__outer06__inner00__seed2026082304,2,shape_xi_only,INITIAL,"[""xi""]",INNER_SEARCH,shape,6,0,2026082304,(sqrt(xi) * -0.18552357) - -0.6813201,-0.18552357*sqrt(xi) + 0.6813201,-p0 + p1*sqrt(xi),"[{""initial_value"":-0.6813201,""name"":""p0"",""role"":""value""},{""initial_value"":-0.18552357,""name"":""p1"",""role"":""value""}]",-p0 + p1*sqrt(xi),-0.27230015671048*sqrt(xi) + 1.0,ALG_d002c50109344dcd,STRUCT_bd464413f4128329,REF_dbb92c552c91a947,PRED_ebb9d6396b77f238,9,7,3,2,"[""xi""]",PASS,FAIL,DOMAIN_CONSTRAINT_VIOLATION,False,INELIGIBLE_FOR_SELECTION,"[""THETA_INCREASES_WITH_XI"",""THETA_INCREASES_WITH_XI_ON_CONTINUOUS_DOMAIN"",""THETA_ZERO_IDENTITY_VIOLATION"",""THETA_ZERO_NOT_NORMALIZED""]",0.0016814419,0.171902106993871,453c6a9dbc6ba19d096c9ae6dfb6836b82df3f4ef8501b17a41e60f12dc21a8b,c3fe3963d6eaedd1cc3fbb65c73a0bcf57cb260fd2f6fa9c40d3371f40640a55,
CAND_ceb46c008f0d70e08c85,shape_xi_only__outer06__inner00__seed2026082304,3,shape_xi_only,INITIAL,"[""xi""]",INNER_SEARCH,shape,6,0,2026082304,exp(xi * -1.5288795) - -0.315007,0.315007 + 1.0*exp(-1.5288795*xi),-p0 + exp(p1*xi),"[{""initial_value"":-0.315007,""name"":""p0"",""role"":""value""},{""initial_value"":-1.5288795,""name"":""p1"",""role"":""value""}]",-p0 + exp(p1*xi),1.0 + 3.17453262943363*exp(-1.5288795*xi),ALG_9ddfb04b865d2d9d,STRUCT_cf1588c5bd7ed5ad,REF_032620d931d5c7c5,PRED_9ddfb04b865d2d9d,10,8,3,2,"[""xi""]",PASS,FAIL,DOMAIN_CONSTRAINT_VIOLATION,False,INELIGIBLE_FOR_SELECTION,"[""THETA_ABOVE_ONE"",""THETA_ABOVE_ONE_ON_CONTINUOUS_DOMAIN"",""THETA_ZERO_IDENTITY_VIOLATION"",""THETA_ZERO_NOT_NORMALIZED""]",0.0015658987,0.07119179074291765,453c6a9dbc6ba19d096c9ae6dfb6836b82df3f4ef8501b17a41e60f12dc21a8b,c3fe3963d6eaedd1cc3fbb65c73a0bcf57cb260fd2f6fa9c40d3371f40640a55,
CAND_a608ff79c47564826fc5,shape_xi_only__outer06__inner00__seed2026082304,4,shape_xi_only,INITIAL,"[""xi""]",INNER_SEARCH,shape,6,0,2026082304,exp(sqrt(xi) / -1.63769),exp(-0.610616172779952*sqrt(xi)),exp(sqrt(xi)/p0),"[{""initial_value"":-1.63769,""name"":""p0"",""role"":""value""}]",exp(sqrt(xi)/p0),exp(-0.610616172779952*sqrt(xi)),ALG_72eca5af86fbf32f,STRUCT_8f32df045953c499,REF_72eca5af86fbf32f,PRED_03e71de3d799e2a8,9,9,3,1,"[""xi""]",PASS,FAIL,DOMAIN_CONSTRAINT_VIOLATION,False,INELIGIBLE_FOR_SELECTION,"[""THETA_INCREASES_WITH_XI"",""THETA_INCREASES_WITH_XI_ON_CONTINUOUS_DOMAIN""]",0.001404732,0.1086133711152544,453c6a9dbc6ba19d096c9ae6dfb6836b82df3f4ef8501b17a41e60f12dc21a8b,c3fe3963d6eaedd1cc3fbb65c73a0bcf57cb260fd2f6fa9c40d3371f40640a55,
CAND_b80c7ebaa874932ca05e,shape_xi_only__outer06__inner00__seed2026082304,5,shape_xi_only,INITIAL,"[""xi""]",INNER_SEARCH,shape,6,0,2026082304,exp((xi * -0.84667456) + -0.5206252) - -0.28658196,0.28658196 + 0.594148969891014*exp(-0.84667456*xi),-p0 + exp(p1 + p2*xi),"[{""initial_value"":-0.28658196,""name"":""p0"",""role"":""value""},{""initial_value"":-0.5206252,""name"":""p1"",""role"":""value""},{""initial_value"":-0.84667456,""name"":""p2"",""role"":""value""}]",-p0 + exp(p1 + p2*xi),1.0 + 2.0732252996351*exp(-0.84667456*xi),ALG_31ab2a1883ce5821,STRUCT_35c139103693908b,REF_ad5fe3e2b8f3ce05,PRED_4050fd1c87e02bc6,12,10,4,3,"[""xi""]",PASS,FAIL,DOMAIN_CONSTRAINT_VIOLATION,False,INELIGIBLE_FOR_SELECTION,"[""THETA_ZERO_IDENTITY_VIOLATION"",""THETA_ZERO_NOT_NORMALIZED""]",0.0010225289,0.31756766466608377,453c6a9dbc6ba19d096c9ae6dfb6836b82df3f4ef8501b17a41e60f12dc21a8b,c3fe3963d6eaedd1cc3fbb65c73a0bcf57cb260fd2f6fa9c40d3371f40640a55,
CAND_ec031820a7138e64c44e,shape_xi_only__outer06__inner00__seed2026082305,0,shape_xi_only,INITIAL,"[""xi""]",INNER_SEARCH,shape,6,0,2026082305,0.3448994,0.344899400000000,p0,"[{""initial_value"":0.3448994,""name"":""p0"",""role"":""value""}]",p0,0.344899400000000,ALG_de2a75b1e62b1b88,STRUCT_76746b68bdca4de7,REF_de2a75b1e62b1b88,PRED_aa0b82cebcf4e2c7,1,1,0,1,[],FAIL,NOT_RUN,NOT_RUN_STRUCTURAL_REJECT,False,INELIGIBLE_FOR_SELECTION,"[""NO_ALLOWED_VARIABLE_SUPPORT""]",0.0060335007,0.0,453c6a9dbc6ba19d096c9ae6dfb6836b82df3f4ef8501b17a41e60f12dc21a8b,c3fe3963d6eaedd1cc3fbb65c73a0bcf57cb260fd2f6fa9c40d3371f40640a55,
CAND_8f7a6ad49eca2d3f1a9b,shape_xi_only__outer06__inner00__seed2026082305,1,shape_xi_only,INITIAL,"[""xi""]",INNER_SEARCH,shape,6,0,2026082305,(xi * -0.052232042) + 0.5232551,-0.052232042*xi + 0.5232551,p0 + p1*xi,"[{""initial_value"":0.5232551,""name"":""p0"",""role"":""value""},{""initial_value"":-0.052232042,""name"":""p1"",""role"":""value""}]",p0 + p1*xi,-0.0998213720229387*xi + 1.0,ALG_0653f3ceb4ffa9f3,STRUCT_0a8b1fed83ed49b0,REF_31c927427285fc12,PRED_bf994ce98f6794e2,5,5,2,2,"[""xi""]",PASS,FAIL,DOMAIN_CONSTRAINT_VIOLATION,False,INELIGIBLE_FOR_SELECTION,"[""THETA_ZERO_IDENTITY_VIOLATION"",""THETA_ZERO_NOT_NORMALIZED""]",0.0023713415,0.2334678901961931,453c6a9dbc6ba19d096c9ae6dfb6836b82df3f4ef8501b17a41e60f12dc21a8b,c3fe3963d6eaedd1cc3fbb65c73a0bcf57cb260fd2f6fa9c40d3371f40640a55,
CAND_acad7ea8a1719c4bc7aa,shape_xi_only__outer06__inner00__seed2026082305,2,shape_xi_only,INITIAL,"[""xi""]",INNER_SEARCH,shape,6,0,2026082305,(xi + (xi * -1.0522292)) + 0.52324504,-0.0522292*xi + 0.52324504,p0 + p1*xi + xi,"[{""initial_value"":0.52324504,""name"":""p0"",""role"":""value""},{""initial_value"":-1.0522292,""name"":""p1"",""role"":""value""}]",p0 + p1*xi + xi,-0.0998178597163577*xi + 1.0,ALG_89a329ea102cdd7c,STRUCT_e7d0e64645371bfe,REF_767415aa0b7c05a6,PRED_bf994ce98f6794e2,7,7,3,2,"[""xi""]",PASS,FAIL,DOMAIN_CONSTRAINT_VIOLATION,False,INELIGIBLE_FOR_SELECTION,"[""THETA_ZERO_IDENTITY_VIOLATION"",""THETA_ZERO_NOT_NORMALIZED""]",0.0023713396,4.0061727958372537e-07,453c6a9dbc6ba19d096c9ae6dfb6836b82df3f4ef8501b17a41e60f12dc21a8b,c3fe3963d6eaedd1cc3fbb65c73a0bcf57cb260fd2f6fa9c40d3371f40640a55,
CAND_cd9f92fc1d8317be4909,shape_xi_only__outer06__inner00__seed2026082305,3,shape_xi_only,INITIAL,"[""xi""]",INNER_SEARCH,shape,6,0,2026082305,(((xi * 0.02018701) + -0.17759565) * xi) + 0.6888485,0.02018701*xi**2 - 0.17759565*xi + 0.6888485,p0 + p1*xi + p2*xi**2,"[{""initial_value"":0.6888485,""name"":""p0"",""role"":""value""},{""initial_value"":-0.17759565,""name"":""p1"",""role"":""value""},{""initial_value"":0.02018701,""name"":""p2"",""role"":""value""}]",p0 + p1*xi + p2*xi**2,1.0*xi**2 - 8.79752127729664*xi + 34.1233545730646,ALG_f5bf207abb117cb4,STRUCT_796a6ec02569f3c7,REF_0c6d70782842b3a2,PRED_c19bc8473433b5b0,11,9,4,3,"[""xi""]",PASS,FAIL,DOMAIN_CONSTRAINT_VIOLATION,False,INELIGIBLE_FOR_SELECTION,"[""THETA_INCREASES_WITH_XI"",""THETA_INCREASES_WITH_XI_ON_CONTINUOUS_DOMAIN"",""THETA_ZERO_IDENTITY_VIOLATION"",""THETA_ZERO_NOT_NORMALIZED""]",0.0014195805,0.25654681104947485,453c6a9dbc6ba19d096c9ae6dfb6836b82df3f4ef8501b17a41e60f12dc21a8b,c3fe3963d6eaedd1cc3fbb65c73a0bcf57cb260fd2f6fa9c40d3371f40640a55,
CAND_2963f83d4218a01cec98,shape_xi_only__outer06__inner00__seed2026082305,4,shape_xi_only,INITIAL,"[""xi""]",INNER_SEARCH,shape,6,0,2026082305,0.8697419 / exp(sqrt(xi) * 0.52119714),0.8697419*exp(-0.52119714*sqrt(xi)),p0*exp(-p1*sqrt(xi)),"[{""initial_value"":0.8697419,""name"":""p0"",""role"":""value""},{""initial_value"":0.52119714,""name"":""p1"",""role"":""value""}]",exp(-p1*sqrt(xi)),exp(-0.52119714*sqrt(xi)),ALG_f6375da0fa9f2917,STRUCT_bfa97d130b43d66d,REF_3ab15d8471ab9b41,PRED_f6375da0fa9f2917,12,11,4,2,"[""xi""]",PASS,FAIL,DOMAIN_CONSTRAINT_VIOLATION,False,INELIGIBLE_FOR_SELECTION,"[""THETA_INCREASES_WITH_XI"",""THETA_INCREASES_WITH_XI_ON_CONTINUOUS_DOMAIN"",""THETA_ZERO_IDENTITY_VIOLATION"",""THETA_ZERO_NOT_NORMALIZED""]",0.0012105644,0.07963735414736658,453c6a9dbc6ba19d096c9ae6dfb6836b82df3f4ef8501b17a41e60f12dc21a8b,c3fe3963d6eaedd1cc3fbb65c73a0bcf57cb260fd2f6fa9c40d3371f40640a55,
CAND_e838844b3345a4deaf91,shape_xi_only__outer06__inner00__seed2026082305,5,shape_xi_only,INITIAL,"[""xi""]",INNER_SEARCH,shape,6,0,2026082305,((xi - xi) + exp(-0.45935172 - xi)) - -0.3009361,0.3009361 + 0.631693026751134*exp(-xi),-p0 + exp(p1 - xi),"[{""initial_value"":-0.3009361,""name"":""p0"",""role"":""value""},{""initial_value"":-0.45935172,""name"":""p1"",""role"":""value""}]",-p0 + exp(p1 - xi),1.0 + 2.09909355092704*exp(-xi),ALG_6b9adcf30b441d69,STRUCT_3e1aa56c8f860e13,REF_3af1b5976933e4c0,PRED_b18c472a37809ec4,12,12,4,2,"[""xi""]",PASS,FAIL,DOMAIN_CONSTRAINT_VIOLATION,False,INELIGIBLE_FOR_SELECTION,"[""THETA_ZERO_IDENTITY_VIOLATION"",""THETA_ZERO_NOT_NORMALIZED""]",0.000996907,0.19418449034804383,453c6a9dbc6ba19d096c9ae6dfb6836b82df3f4ef8501b17a41e60f12dc21a8b,c3fe3963d6eaedd1cc3fbb65c73a0bcf57cb260fd2f6fa9c40d3371f40640a55,
CAND_0a45045ef52d5b7d0bd9,shape_xi_only__outer06__inner01__seed2026082301,0,shape_xi_only,INITIAL,"[""xi""]",INNER_SEARCH,shape,6,1,2026082301,0.3491566,0.349156600000000,p0,"[{""initial_value"":0.3491566,""name"":""p0"",""role"":""value""}]",p0,0.349156600000000,ALG_611a417ba55361de,STRUCT_76746b68bdca4de7,REF_611a417ba55361de,PRED_6532e0502251ca3b,1,1,0,1,[],FAIL,NOT_RUN,NOT_RUN_STRUCTURAL_REJECT,False,INELIGIBLE_FOR_SELECTION,"[""NO_ALLOWED_VARIABLE_SUPPORT""]",0.0066536893,0.0,453c6a9dbc6ba19d096c9ae6dfb6836b82df3f4ef8501b17a41e60f12dc21a8b,c3fe3963d6eaedd1cc3fbb65c73a0bcf57cb260fd2f6fa9c40d3371f40640a55,
